code,synonyms
"718500ATR","다파그린엠서방정5,다파엠듀오서방정5 500밀리그램,다파엠듀오서방정5500밀리그램,다파프로메트서방정5 500밀리그램,다파프로메트서방정5500밀리그램,다플진메트서방정5,포시다파엠서방정5,포시디엠서방정5 500밀리그램,포시디엠서방정5500밀리그램,포시로멧서방정5"
"718600ATR","다파프로메트서방정5 1000밀리그램,다파프로메트서방정51000밀리그램"
"718700ATR","엑시글루엠서방정5 500밀리그램,엑시글루엠서방정5500밀리그램"
"718800ATR","엑시글루엠서방정5 1000밀리그램,엑시글루엠서방정51000밀리그램"
"718900ATR","엑시글루엠서방정10 500밀리그램,엑시글루엠서방정10500밀리그램"
"719000ATR","엑시글루엠서방정10 1000밀리그램,엑시글루엠서방정101000밀리그램"
"719100ATR","다파론듀오서방정10 500밀리그램,다파론듀오서방정10500밀리그램,다파메트서방정10 500밀리그램,다파메트서방정10500밀리그램,다포르메트서방정10 500밀리그램,다포르메트서방정10500밀리그램,제포가듀오서방정10 500밀리그램,제포가듀오서방정10500밀리그램,트루다파엠서방정10"
"719200ATR","다파론듀오서방정10 1000밀리그램,다파론듀오서방정101000밀리그램,다파메트서방정10 1000밀리그램,다파메트서방정101000밀리그램,다포르메트서방정10 1000밀리그램,다포르메트서방정101000밀리그램,제포가듀오서방정10 1000밀리그램,제포가듀오서방정101000밀리그램,트루다파엠서방정10"
"719300ATR","다파론듀오서방정5 500밀리그램,다파론듀오서방정5500밀리그램"
"719400ATR","다파론듀오서방정5 1000밀리그램,다파론듀오서방정51000밀리그램"
"719500ATB","에소듀오에스정40 700밀리그램,에소듀오에스정40700밀리그램"
"719600ATB","에소듀오에스정20 700밀리그램,에소듀오에스정20700밀리그램"
"719700ATB","그루시가정10 4밀리그램,그루시가정104밀리그램,다파그린지정10 4밀리그램,다파그린지정104밀리그램,다파메피정10 4밀리그램,다파메피정104밀리그램,직더블엠정10"
"719800ATB","아카브정30 40밀리그램,아카브정3040밀리그램"
"719900ATB","아카브정60 40밀리그램,아카브정6040밀리그램"
"720701ATB","가네리드정,베믈리노정,알포테린정,타프리드정"
"720901BIJ","오비주르주[서스옥토코그알파(돼지혈액응고VIII인자 유전자재조합)],오비주르주[서스옥토코그알파(돼지혈액응고VIII인자유전자재조합)]"
"721100ATB","클로잘탄정50"
"721300ATB","리토바젯정10,리토젯정10,아토미브정10,아토바미브정10,아토반듀오정10,엘오공정10"
"721700ATR","듀비메트에스서방정0.5 100 1000밀리그램,듀비메트에스서방정0.51001000밀리그램"
"721900ATR","듀비메트에스서방정0.25 50 500밀리그램,듀비메트에스서방정0.2550500밀리그램"
"722100ATB","명도파정12.5"
"722200ATR","다파시타엠서방정10 100 1000밀리그램,다파시타엠서방정101001000밀리그램,시타다파엠서방정10 100,시타다파엠서방정10100,시타칸다플메트서방정10 100,시타칸다플메트서방정10100,자누플로멧서방정10 100,자누플로멧서방정10100,포시타엠서방정10 100,포시타엠서방정10100"
"722300ATR","다파시타엠서방정5 50 1000밀리그램,다파시타엠서방정5501000밀리그램,시타다파엠서방정5 50,시타다파엠서방정550,시타칸다플메트서방정5 50,시타칸다플메트서방정550,실다파엠서방정5 50 1000밀리그램,실다파엠서방정5501000밀리그램,자누플로멧서방정5 50,자누플로멧서방정550"
"722400ATR","다파시타엠서방정5 50 500밀리그램,다파시타엠서방정550500밀리그램,실다파엠서방정5 50 500밀리그램,실다파엠서방정550500밀리그램"
"722500ATR","다파시타엠서방정5 50 750밀리그램,다파시타엠서방정550750밀리그램,실다파엠서방정5 50 750밀리그램,실다파엠서방정550750밀리그램"
"722700ATB","아토바미브에이정10 20,아토바미브에이정1020,토스젯에이정10 20,토스젯에이정1020"
"722800ATB","아토바미브에이정10 20,아토바미브에이정1020,토스젯에이정10 20,토스젯에이정1020"
"722900ATR","엔블로멧서방정0.3"
"723000ATB","다파진에스듀오정10"
"723400ATB","라베가드정20,라베드온정20,카라듀오정20"
"723500ATB","휴시글로정"
"723900ATB","다파글립틴정10 100밀리그램,다파글립틴정10100밀리그램,다파로에스정10,듀오글리정,슈가맥스정10 100밀리그램,슈가맥스정10100밀리그램,시타포글리정10 100밀리그램,시타포글리정10100밀리그램,에스립틴디정10 100밀리그램,에스립틴디정10100밀리그램"
"724001ASY","에브리스디건조시럽 mL,에브리스디건조시럽mL"
"724101BIJ","지비주[다목토코그알파페골(혈액응고인자VIII 유전자재조합)],지비주[다목토코그알파페골(혈액응고인자VIII유전자재조합)]"
"724102BIJ","지비주[다목토코그알파페골(혈액응고인자VIII 유전자재조합)],지비주[다목토코그알파페골(혈액응고인자VIII유전자재조합)]"
"724103BIJ","지비주[다목토코그알파페골(혈액응고인자VIII 유전자재조합)],지비주[다목토코그알파페골(혈액응고인자VIII유전자재조합)]"
"724104BIJ","지비주[다목토코그알파페골(혈액응고인자VIII 유전자재조합)],지비주[다목토코그알파페골(혈액응고인자VIII유전자재조합)]"
"724400ATB","시타디온정100,시타액트정100,시타피오정100,자누액토정100,피오글시타정100,피오비아정100,피오시타정100"
"724500ATB","시타디온정100,시타액트정100,시타피오정100,자누액토정100,자누피오정100,피오글시타정100,피오비아정100,피오시타정100"
"724600ATB","네일락콤비정,듀오조인정,레이셀코정,레일라디에스정,레콕스정,렉스듀오정,베아콕시브플러스정,본에콕스정,세레듀오정,셀레브론정"
"724700ATB","듀글로우정10,엑토시가정10,트루버디정10,피오다정10,픽토진정10"
"724800ATB","듀글로우정10,트루버디정10,픽토진정10"
"726300ATR","네시나메트서방정25"
"726400ATB","엑스원알정5 80 2.5밀리그램,엑스원알정5802.5밀리그램"
"726500ATB","엑스원알정5 160 2.5밀리그램,엑스원알정51602.5밀리그램"
"726600ACH","제포시아캡슐스타터팩"
"726700ATB","라베미니정,라베하프정"
"726800ATR","다파엘듀오서방정10 500밀리그램,다파엘듀오서방정10500밀리그램,다파칸메트서방정10 500밀리그램,다파칸메트서방정10500밀리그램,다포진엠서방정10 500밀리그램,다포진엠서방정10500밀리그램,포시글리듀오서방정10 500밀리그램,포시글리듀오서방정10500밀리그램"
"726900ATR","슈가트리서방정5 10,슈가트리서방정510"
"727100APD","바이비옴산,비스칸비산"
"727600ATB","아토바미브에이정10 10,아토바미브에이정1010,토스젯에이정10 10,토스젯에이정1010"
"728100ATB","네비로스타정1.25"
"728200ATB","아프로바스크정150"
"728300ATB","아프로바스크정150"
"728400ATB","아프로바스크정300"
"728500ACE","라베트릭스캡슐100,라베피린캡슐100,라스피린캡슐100,아라텍트캡슐100,아스라베캡슐100,아스라졸캡슐100,아스베린캡슐100,아스프라졸캡슐100"
"728500ACH","라스피린캡슐100"
"730100ATB","아토바미브에이정10 10,아토바미브에이정1010,토스젯에이정10 10,토스젯에이정1010"
"730300ATB","라피듀오정10"
"731200ATR","제미메트서방정25"
"731800ATR","글레린듀오서방정5,글루립틴듀오엑스알서방정5,글리젠타듀오서방정5,나리젠타듀오서방정 5,나리젠타듀오서방정5,뉴젠타씨알정,라니글듀오서방정5,리나글로메트서방정5,리나디엠메트서방정5,리나디포듀오서방정5"
"731900ATR","글레린듀오서방정2.5,글루립틴듀오엑스알서방정2.5,글리젠타듀오서방정2.5,나리젠타듀오서방정 2.5,나리젠타듀오서방정2.5,라니글듀오서방정2.5,리나글로메트서방정2.5,리나디엠메트서방정2.5,리나디포듀오서방정2.5,리나로엠서방정2.5"
"732000ATR","트라리틴콤비서방정2.5 750밀리그램,트라리틴콤비서방정2.5750밀리그램,폴민리나서방정2.5"
"732101ATB","리나루틴정,리라젠타정,트라이나정,트립엠정"
"732600ATB","다파로엘정10,다파리나정,다파엔젠타정10,리나다파지정,트라시가정10,트루다파엘정10,포사리나정10,포시젠타정"
"732700ATB","리나루틴듀오정2.5,리라젠타듀오정2.5,트라이나엠정2.5,트립엠듀오정2.5"
"732800ATB","리나루틴듀오정2.5,리라젠타듀오정2.5,트라이나엠정2.5,트립엠듀오정2.5"
"732900ATB","리나루틴듀오정2.5,리라젠타듀오정2.5,트라이나엠정2.5,트립엠듀오정2.5"
"733001BIJ","아이델비온주[알부트레페노나코그알파(혈액응고인자IX 알부민융합단백(rIX FP) 유전자재조합)],아이델비온주[알부트레페노나코그알파(혈액응고인자IX알부민융합단백(rIXFP)유전자재조합)]"
"733002BIJ","아이델비온주[알부트레페노나코그알파(혈액응고인자IX 알부민융합단백(rIX FP) 유전자재조합)],아이델비온주[알부트레페노나코그알파(혈액응고인자IX알부민융합단백(rIXFP)유전자재조합)]"
"733003BIJ","아이델비온주[알부트레페노나코그알파(혈액응고인자IX 알부민융합단백(rIX FP) 유전자재조합)],아이델비온주[알부트레페노나코그알파(혈액응고인자IX알부민융합단백(rIXFP)유전자재조합)]"
"733004BIJ","아이델비온주[알부트레페노나코그알파(혈액응고인자IX 알부민융합단백(rIX FP) 유전자재조합)],아이델비온주[알부트레페노나코그알파(혈액응고인자IX알부민융합단백(rIXFP)유전자재조합)]"
"733200ATB","아비테론듀오정500"
"733301ATB","온캡정,자큐보정,큐제타스정"
"734000ACS","로수맥콤비젤연질캡슐10 1000밀리그램,로수맥콤비젤연질캡슐101000밀리그램"
"734101BIJ","일라리스주사액"
"734800ATB","라베가드정10,라베드온정10,카라듀오정10"
"734900ATR","리라젠타듀오서방정2.5,트라이나엠서방정2.5,트립엠듀오서방정2.5"
"735000ATR","리라젠타듀오서방정5,트라이나엠서방정5,트립엠듀오서방정5"
"735201BIJ","콰지바주 mL,콰지바주mL"
"735701ATB","소프레정,압솔라정,오테리아정,오테밀라정,오테벨정"
"735800ATB","소프레정,압솔라정,오테리아정,오테밀라정,오테벨정"
"736200ATB","텔미누보정20"
"736600ATB","올메비카에이치씨티정5 40,올메비카에이치씨티정540"
"736700ATB","올메비카에이치씨티정2.5 40,올메비카에이치씨티정2.540"
"736800ATB","올메비카에이치씨티정2.5 20,올메비카에이치씨티정2.520"
"737800ATB","라베비카정10,라베칸듀오정10,파라메트듀오정10"
"737900ATB","라베라듀오정20,라베비카정20,라베칸듀오정20,파라메트듀오정20"
"738600ATB","뉴로셉트듀오정10,뉴로페질엠정10,도멘시아정10,디멘듀오정10,디엠듀오정10,메만셉트정10,아리플러스정10,알쯔콤프정10"
"738700ATB","암로젯정5 5,암로젯정55"
"738800ATB","암로젯정5 10,암로젯정510"
"738900ATB","암로젯정10 5,암로젯정105"
"739000ATB","암로젯정10 10,암로젯정1010"
"739900ATR","다파진에스엠서방정10 100,다파진에스엠서방정10100,시타플로진메트서방정10 100,시타플로진메트서방정10100,트루디에스엠서방정10 100,트루디에스엠서방정10100,휴시글로엠서방정10 100,휴시글로엠서방정10100"
"740800ATB","놀텍플러스정20"
"740900ATB","뉴란소엑스정15,란사톤듀오정15,란소듀오정15,란소앤정15,란스타정15,란탄듀오정15"
"741000ATB","누보로젯정80 2.5 5 10밀리그램,누보로젯정802.5510밀리그램"
"741100ATB","누보로젯정80 2.5 10 10밀리그램,누보로젯정802.51010밀리그램"
"742400ACE","리바로페노캡슐2,피타릭캡슐"
"742600ATB","아모프렐정1.67 16.67,아모프렐정1.6716.67"
"800001BIJ","뉴세핌주1그람,명문세페핌주,세펨주사,아세핌주,알보젠세페핌염산염수화물주"
"800100CSI","조터나흡입용캡슐 110 50마이크로그램,조터나흡입용캡슐110 50마이크로그램,조터나흡입용캡슐11050마이크로그램"
"800200COS","브리딘플러스점안액,콤비벨라점안액,콤비프리점안액"
"800500CCM","베타트리올겔,자리오겔"
"800600COM","베타트리올연고,베트올연고,칼리올연고"
"800800BIJ","마로비벤 에이주사,마로비벤에이주사,브로밀주,에스밀주,인프라주,트라우밀주사,프랙타주"
"801100CSI","심비코트라피헬러80 2.25마이크로그램,심비코트라피헬러802.25마이크로그램,심비코트라피헬러흡입제80 2.25마이크로그램,심비코트라피헬러흡입제802.25마이크로그램"
"801200CCM","에코론크림"
"801500BIJ","클리니믹스엔9지15이주사,피엔믹스페리주2호"
"801601BIJ","모록사신주,모벨록신주,목시록주,제이더블유목시플록사신주,제이더블유목시플록사신주400mg,조이록신주,퀴녹스주"
"901014DEX","유로테스트헤모지피에취"
"901060DEX","체크5 에취스트립,체크5에취스트립"
"901064DEX","유로테스트지.피.에취"
"908015DEX","영동티지 알시약,영동티지알시약"
"909012DEX","엠비엘감마 지티피테스트,엠비엘감마지티피테스트"
"909029DEX","영동에이에스티 알시약,영동에이에스티알시약"
"909030DEX","영동에이엘티 알시약,영동에이엘티알시약"
"909031DEX","영동감마지티 알시약,영동감마지티알시약"
"909034DEX","영동에이엘피 알시약,영동에이엘피알시약"
"912051DEX","영동유릭에시드 알시약,영동유릭에시드알시약"
